"","device_owner","device_id","pac","name","data_type","comms_type","long","lat","last_comm","locationCode","addr","suburb","city","country","room","hhi","cluster","privacy","risk","buildingType","tenure","height","direction","school","building","floor","classRoom","deployment_id","share","fw_ver","status","room_type","school_code","class_code","test"
"59","teharatau.mailbox@education.govt.nz","S000182","378C6CD6F1FE1BC0","3547/Hapu 3","CL","W",172.4964112,-43.3692751,1686868200,"Kaiapoi|NZ","1305 Tram Rd","Swannanoa","Kaiapoi","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Swannanoa School","BLOCK 11 CLASSROOM (1:18)",0,"Hapu 3","7803b6f2-36f2-16f2-86f2-0000519480a9",NA,"V1.4.0","[66560|262914|0|0|161|34|1|0|0|52]","living","3547","Hapu 3",FALSE
"60","teharatau.mailbox@education.govt.nz","S000183","ABA59C031E2120AA","3413/Rm 10","CL","W",172.6741756,-43.5346342,1688025600,"Christchurch|NZ","260 Linwood Ave","Linwood","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Linwood Avenue School",NA,0,"Rm 10","0a900208-0208-1208-8208-000020e25ae6",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","3413","Rm 10",FALSE
"61","teharatau.mailbox@education.govt.nz","S000184","3C5E9C05BFA604C7","3284/Tipu3","CL","W",172.5817793,-43.300174,1688025600,"Rangiora|NZ","48 Seddon St","Rangiora","Rangiora","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Ashgrove School","Tipu",0,"Tipu3","5846a3e6-23e6-13e6-83e6-000050e9305b",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|31]","living","3284","Tipu3",FALSE
"62","teharatau.mailbox@education.govt.nz","S000185","F80FCB45BADDBB18","3547/Hapu2-2","CL","W",172.4964112,-43.3692751,1688025600,"Kaiapoi|NZ","1305 Tram Rd","Swannanoa","Kaiapoi","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Swannanoa School","Happy 2",0,"Hapu2-2","67e923bd-23bd-13bd-83bd-00006756381c",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","3547","Hapu2-2",FALSE
"63","teharatau.mailbox@education.govt.nz","S000186","1766EED27734C25B","3570/Nga Tai O mahanui 2","CL","W",172.6924208,-43.3151827,1676502900,"Pegasus|NZ","5 Solander Rd","Pegasus","Pegasus","New Zealand","unknown","unknown",NA,NA,NA,"unknown","unknown","unknown","unknown","Pegasus Bay School",NA,0,"Nga Tai O mahanui 2","54cf8ee2-0ee2-16e2-86e2-0000767e03c2",NA,"V0.0.0","NC","living","3570","Nga Tai O mahanui 2",FALSE
"64","teharatau.mailbox@education.govt.nz","S000187","8A89099F5C7C8FE5","3413/Rm 5b","CL","W",172.6741756,-43.5346342,1688025600,"Christchurch|NZ","260 Linwood Ave","Linwood","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Linwood Avenue School",NA,0,"Rm 5b","0a90015a-015a-115a-815a-000020e25aac",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","3413","Rm 5b",FALSE
"65","teharatau.mailbox@education.govt.nz","S000188","F20EB6707E222D90","3512/Muka","CL","W",172.5979168,-43.5573333,0,"Christchurch|NZ","50 Hoon Hay Rd","Hoon Hay","Christchurch","New Zealand","unknown","unknown","Spreydon","Do Not Share","Low","unknown","unknown","unknown","unknown","Spreydon School","Building 1",0,"Muka","7a641c6f-1c6f-146f-846f-00003c972a13",NA,"V0.0.0","NC","living","3512","Muka",FALSE
"66","teharatau.mailbox@education.govt.nz","S000189","88A4DEE133D506CD","3413/Rm 12b","CL","W",172.6741756,-43.5346342,1688025600,"Christchurch|NZ","260 Linwood Ave","Linwood","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Linwood Avenue School","Block 12",0,"Rm 12b","4ab0438c-438c-138c-838c-00003b555d9a",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","3413","Rm 12b",FALSE
"67","teharatau.mailbox@education.govt.nz","S000190","EA83EBB8334D3207","3429/Kiwi-1","CL","W",172.6652216,-43.4717426,0,"Christchurch|NZ","11 Te Korari St","Marshland","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Marshland School","Kiwi",0,"Kiwi-1","63c62c9e-2c9e-149e-849e-00002af684a9",NA,"V0.0.0","NC","living","3429","Kiwi-1",FALSE
"68","teharatau.mailbox@education.govt.nz","S000191","9B417A369C646A7B","3413/Rm 9","CL","W",172.6741756,-43.5346342,1686875400,"Christchurch|NZ","260 Linwood Ave","Linwood","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Linwood Avenue School","Ka Tiritirio te moana",0,"Rm 9","6416a4d2-24d2-14d2-84d2-000071032f23",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","3413","Rm 9",FALSE
"69","teharatau.mailbox@education.govt.nz","S000192","7FE552AC264B9AF4","3413/Rm 13b","CL","W",172.6741756,-43.5346342,1688025600,"Christchurch|NZ","260 Linwood Ave","Linwood","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Linwood Avenue School","Block 13",0,"Rm 13b","1d30e972-6972-1172-8172-00003b555e1c",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","3413","Rm 13b",FALSE
"70","teharatau.mailbox@education.govt.nz","S000193","385D4AD256E028B5","3413/Rm 8","CL","W",172.6741756,-43.5346342,1688025600,"Christchurch|NZ","260 Linwood Ave","Linwood","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Linwood Avenue School","Ka Tiritirio te moana",0,"Rm 8","6416a4d1-24d1-14d1-84d1-000071032f24",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","3413","Rm 8",FALSE
"71","teharatau.mailbox@education.govt.nz","S000194","833CB5D990D7B2A4","3547/Hapu 2-1","CL","W",172.4964112,-43.3692751,1688025600,"Kaiapoi|NZ","1305 Tram Rd","Swannanoa","Kaiapoi","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Swannanoa School","Hapu 2",0,"Hapu 2-1","00fe89bc-09bc-11bc-81bc-000067552fe3",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","3547","Hapu 2-1",FALSE
"72","teharatau.mailbox@education.govt.nz","S000195","DBAFD43CA7F7F423","3547/Hapu 4-2","CL","W",172.4964112,-43.3692751,1667344500,"Kaiapoi|NZ","1305 Tram Rd","Swannanoa","Kaiapoi","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Swannanoa School","Hapu 4",0,"Hapu 4-2","166e8c83-0c83-1483-8483-0000675533ec",NA,"V0.0.0","NC","living","3547","Hapu 4-2",FALSE
"73","teharatau.mailbox@education.govt.nz","S000196","3962624D8259A69E","3413/Rm3","CL","W",172.6741756,-43.5346342,1688025600,"Christchurch|NZ","260 Linwood Ave","Linwood","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Linwood Avenue School","Block 3",0,"Rm3","0304b35c-335c-135c-835c-00001c4aa9bb",NA,"V1.4.0","[66560|262914|0|0|129|2|1|0|0|52]","living","3413","Rm3",FALSE
"74","teharatau.mailbox@education.govt.nz","S000198","18C5B260AE91EBA7","3547/Hapu 4-1","CL","W",172.4964112,-43.3692751,1665967500,"Kaiapoi|NZ","1305 Tram Rd","Swannanoa","Kaiapoi","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Swannanoa School","Hapu 4",0,"Hapu 4-1","166e8c84-0c84-1484-8484-0000675533eb",NA,"V0.0.0","NC","living","3547","Hapu 4-1",FALSE
"75","teharatau.mailbox@education.govt.nz","S000199","33AED077765D4D41","3429/Pukeko-1","CL","W",172.6652216,-43.4717426,0,"Christchurch|NZ","11 Te Korari St","Marshland","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Marshland School","Pukeko",0,"Pukeko-1","4c6b2c3e-2c3e-143e-843e-0000509a908f",NA,"V0.0.0","NC","living","3429","Pukeko-1",FALSE
"76","teharatau.mailbox@education.govt.nz","S000200","692698F37DDA3229","3413/Rm4","CL","W",172.6741756,-43.5346342,1684970100,"Christchurch|NZ","260 Linwood Ave","Linwood","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Linwood Avenue School","Block 4",0,"Rm4","02f69bda-1bda-13da-83da-00001c4aa9aa",NA,"V1.5.9","[66825|262914|66308|0|1|2|129|0|0|63]","living","3413","Rm4",FALSE
"77","teharatau.mailbox@education.govt.nz","S000201","9516F09957DCA17C","3413/Rm 6b","CL","W",172.6741756,-43.5346342,1662936302,"Christchurch|NZ","260 Linwood Ave","Linwood","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Linwood Avenue School",NA,0,"Rm 6b","0a90013b-013b-113b-813b-000020e25aaa",NA,"V0.0.0","NC","living","3413","Rm 6b",FALSE
"78","teharatau.mailbox@education.govt.nz","S000202","FD1824E1449474A8","3429/Admin","CL","W",172.6652216,-43.4717426,0,"Christchurch|NZ","11 Te Korari St","Marshland","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Marshland School","Admin",0,"Admin","5dd11248-1248-1248-8248-00002af6b6dc",NA,"V0.0.0","NC","living","3429","Admin",FALSE
"79","teharatau.mailbox@education.govt.nz","S000203","77BA1AD4882F288A","3429/Tui-2","CL","W",172.6652216,-43.4717426,0,"Christchurch|NZ","11 Te Korari St","Marshland","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Marshland School","Tui",0,"Tui-2","2460828f-028f-128f-828f-00004abd9a28",NA,"V0.0.0","NC","living","3429","Tui-2",FALSE
"80","teharatau.mailbox@education.govt.nz","S000204","A93E6CDCC6BE3D3E","3429/Toroa-1","CL","W",172.6652216,-43.4717426,0,"Christchurch|NZ","11 Te Korari St","Marshland","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Marshland School","Toroa",0,"Toroa-1","0a9ecef0-4ef0-16f0-86f0-00005426c687",NA,"V0.0.0","NC","living","3429","Toroa-1",FALSE
"81","teharatau.mailbox@education.govt.nz","S000205","9388CA98A1525057","3600/Hurinui","CL","W",172.664561,-43.3254116,1681892100,"Woodend|NZ","Main N Rd","Woodend","Woodend","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Woodend School","Block 2 - Hurunui/Ruataniwha",0,"Hurinui","616ceb4f-6b4f-134f-834f-00001dd41b13",NA,"V0.0.0","NC","living","3600","Hurinui",FALSE
"82","teharatau.mailbox@education.govt.nz","S000206","0C54795D396BFCD5","3512/Raupō 1","CL","W",172.5979168,-43.5573333,0,"Christchurch|NZ","50 Hoon Hay Rd","Hoon Hay","Christchurch","New Zealand","unknown","unknown","Spreydon","Do Not Share","Low","unknown","unknown","unknown","unknown","Spreydon School","Building 1",0,"Raupō 1","5100483d-483d-103d-803d-00001b46a9eb",NA,"V0.0.0","NC","living","3512","Raupō 1",FALSE
"83","teharatau.mailbox@education.govt.nz","S000207","B2F07CC3C05DA166","4212/New build room12","CL","W",172.6560385,-43.5511914,1674682200,"Christchurch|NZ","45 Hassals Ln","Saint Martins","Christchurch","New Zealand","unknown","unknown",NA,NA,NA,"unknown","unknown","unknown","unknown","TKKM o Waitaha","New build",0,"New build room12","1d2767e3-67e3-17e3-87e3-0000725796f0",NA,"V0.0.0","NC","living","4212","New build room12",FALSE
"84","teharatau.mailbox@education.govt.nz","S000208","EE65EF196FC4B53F","3547/Hapu 1","CL","W",172.4964112,-43.3692751,1681248600,"Kaiapoi|NZ","1305 Tram Rd","Swannanoa","Kaiapoi","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Swannanoa School","Hapu1",0,"Hapu 1","0a0d85bc-05bc-15bc-85bc-00000ceab255",NA,"V0.0.0","NC","living","3547","Hapu 1",FALSE
"85","teharatau.mailbox@education.govt.nz","S000209","DAE64EBCC9DC0624","4212/block10/room16","CL","W",172.6560385,-43.5511914,1665396900,"Christchurch|NZ","45 Hassals Ln","Saint Martins","Christchurch","New Zealand","unknown","unknown",NA,NA,NA,"unknown","unknown","unknown","unknown","TKKM o Waitaha","Block 10 - Te Whakapūmautanga (Wharenui)",0,"room16","6578548e-548e-148e-848e-000078fcd18c",NA,"V0.0.0","NC","living","4212","room16",FALSE
"86","teharatau.mailbox@education.govt.nz","S000210","6AC3C733B5CA513E","3547/Hapu 2-3","CL","W",172.4964112,-43.3692751,1672298100,"Kaiapoi|NZ","1305 Tram Rd","Swannanoa","Kaiapoi","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Swannanoa School","Hapu 2",0,"Hapu 2-3","00fe89be-09be-11be-81be-000067552fe5",NA,"V0.0.0","NC","living","3547","Hapu 2-3",FALSE
"87","teharatau.mailbox@education.govt.nz","S000211","42972AD6417A7D35","3512/Harakeke","CL","W",172.5979168,-43.5573333,0,"Christchurch|NZ","50 Hoon Hay Rd","Hoon Hay","Christchurch","New Zealand","unknown","unknown","Spreydon","Do Not Share","Low","unknown","unknown","unknown","unknown","Spreydon School","Building 1",0,"Harakeke","1bd3e40d-640d-140d-840d-0000368d5f49",NA,"V0.0.0","NC","living","3512","Harakeke",FALSE
"88","teharatau.mailbox@education.govt.nz","S000212","E764A93C6237E748","3288/Rm4","CL","W",172.6886719,-43.5530915,1688024700,"Christchurch|NZ","10 Gould Cres","Woolston","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Ngutuawa School","Main",0,"Rm4","3e218e38-0e38-1638-8638-00002eacac96",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","3288","Rm4",FALSE
"89","teharatau.mailbox@education.govt.nz","S000213","9F3A83531C400BD5","4212/block12/room2|8","CL","W",172.6560385,-43.5511914,1688025600,"Christchurch|NZ","45 Hassals Ln","Saint Martins","Christchurch","New Zealand","unknown","unknown",NA,NA,NA,"unknown","unknown","unknown","unknown","TKKM o Waitaha","Block 12 - Te Ao Pounamu & Te Kakano",0,"room2|8","68bce271-6271-1271-8271-000076539af0",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","4212","room2|8",FALSE
"90","teharatau.mailbox@education.govt.nz","S000214","EA5758FC956DB024","3507/Whakarua-2","CL","W",172.5290033,-43.5472991,1688005800,"Christchurch|NZ","35 Amyes Rd","Hornby","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","South Hornby School","Whakarua",0,"Whakarua-2","46734292-4292-1292-8292-0000325a6dc8",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|127]","living","3507","Whakarua-2",FALSE
"91","teharatau.mailbox@education.govt.nz","S000216","6818D46532CAC133","3512/Pītau","CL","W",172.5979168,-43.5573333,0,"Christchurch|NZ","50 Hoon Hay Rd","Hoon Hay","Christchurch","New Zealand","unknown","unknown","Spreydon","Do Not Share","Low","unknown","unknown","unknown","unknown","Spreydon School","Building 2",0,"Pītau","0782d0fd-50fd-10fd-80fd-0000792e5adf",NA,"V0.0.0","NC","living","3512","Pītau",FALSE
"92","teharatau.mailbox@education.govt.nz","S000217","DC7F947B47FD2102","4212/block12/room3|9","CL","W",172.6560385,-43.5511914,1688025600,"Christchurch|NZ","45 Hassals Ln","Saint Martins","Christchurch","New Zealand","unknown","unknown",NA,NA,NA,"unknown","unknown","unknown","unknown","TKKM o Waitaha","Block 12 - Te Ao Pounamu & Te Kakano",0,"room3|9","68bce633-6633-1633-8633-000076539aeb",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","4212","room3|9",FALSE
"93","teharatau.mailbox@education.govt.nz","S000218","8B54ECEA22819F7A","4212/block15/room6","CL","W",172.6560385,-43.5511914,1688025600,"Christchurch|NZ","45 Hassals Ln","Saint Martins","Christchurch","New Zealand","unknown","unknown",NA,NA,NA,"unknown","unknown","unknown","unknown","TKKM o Waitaha","Block 15 - Te Parahia",0,"room6","45c5b335-3335-1335-8335-000032bb65dc",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","4212","room6",FALSE
"94","teharatau.mailbox@education.govt.nz","S000219","B38527B1600EADC0","3512/Raupō 2","CL","W",172.5979168,-43.5573333,0,"Christchurch|NZ","50 Hoon Hay Rd","Hoon Hay","Christchurch","New Zealand","unknown","unknown","Spreydon","Do Not Share","Low","unknown","unknown","unknown","unknown","Spreydon School","Building 1",0,"Raupō 2","5100483c-483c-103c-803c-00001b46a9ea",NA,"V0.0.0","NC","living","3512","Raupō 2",FALSE
"95","teharatau.mailbox@education.govt.nz","S000220","3C23EB046BA6A31F","3512/Pūhara","CL","W",172.5979168,-43.5573333,0,"Christchurch|NZ","50 Hoon Hay Rd","Hoon Hay","Christchurch","New Zealand","unknown","unknown","Spreydon","Do Not Share","Low","unknown","unknown","unknown","unknown","Spreydon School","Building 2",0,"Pūhara","13a8458d-458d-158d-858d-00000da34647",NA,"V0.0.0","NC","living","3512","Pūhara",FALSE
"96","teharatau.mailbox@education.govt.nz","S000221","95242016D835DC17","3600/TeTawhiri 17","CL","W",172.664561,-43.3254116,1688025600,"Woodend|NZ","Main N Rd","Woodend","Woodend","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Woodend School","Block 18 - Te Tawhiri",0,"TeTawhiri 17","34a8c59f-459f-159f-859f-0000517f34df",NA,"V1.5.9","[66825|262914|66308|0|129|2|1|0|0|63]","living","3600","TeTawhiri 17",FALSE
"97","teharatau.mailbox@education.govt.nz","S000222","8FD44D45F2133DE7","3507/Whakarua","CL","W",172.5290033,-43.5472991,1688025600,"Christchurch|NZ","35 Amyes Rd","Hornby","Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","South Hornby School","Whakarua",0,"Whakarua","4045e9f7-69f7-11f7-81f7-00004c969b95",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|127]","living","3507","Whakarua",FALSE
"98","teharatau.mailbox@education.govt.nz","S000239","4147C3CBFDD4F79B","2412/room3","CL","W",175.1256877,-39.9243749,1688025600,"Whanganui|NZ","No 3 Line","Okoia","Whanganui","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Okoia School","Block 3",0,"room3","5301ad5f-2d5f-155f-855f-000048aaa2df",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|31]","living","2412","room3",FALSE
"99","teharatau.mailbox@education.govt.nz","S000240","CD977D082939C2DD","241/room13","CL","W",175.6463349,-40.9501333,1688025600,"Masterton|NZ","83 Pownall St","Masterton","Masterton","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Wairarapa College",NA,0,"room13","5294fd18-7d18-1518-8518-00005e506a71",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","241","room13",FALSE
"100","teharatau.mailbox@education.govt.nz","S000244","1C26E80300B15F8A","2342/room1","CL","W",175.024095,-39.8436826,1688025600,"Whanganui|NZ","15 Campbell Rd","Aramoho","Whanganui","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Brunswick School","BLOCK 1",0,"room1","2655e654-6654-1654-8654-00003fb37c9f",NA,"V1.5.9","[66825|262914|66308|0|1|2|129|0|0|63]","living","2342","room1",FALSE
"101","teharatau.mailbox@education.govt.nz","S000247","43C73F134E213B5D","2342/room4","CL","W",175.024095,-39.8436826,1688025600,"Whanganui|NZ","15 Campbell Rd","Aramoho","Whanganui","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Brunswick School","BLOCK 3",0,"room4","6fdda327-2327-1327-8327-00003fb37d22",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2342","room4",FALSE
"102","teharatau.mailbox@education.govt.nz","S000293","6E1BD8CAE32CBC5A","2555/R2","CL","W",177.9934546,-38.6550725,1688025600,"Gisborne|NZ","2 Knox St","Elgin","Gisborne","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Elgin School","Block A",0,"R2","5f00de0f-5e0f-160f-860f-00001594ab3e",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2555","R2",FALSE
