dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,city,country_code
1656464409,2022-06-29T01:00:09.000Z,43200,Rotorua,-38.1387,176.2452,9.41,9.41,8.67,11,1012,,,86,0.78,133,,,,,100,804,Clouds,overcast clouds,04d,Rotorua,NZ
1656467797,2022-06-29T01:56:37.000Z,43200,Rotorua,-38.1387,176.2452,9.22,9.22,8.67,11,1010,,,83,1.23,79,,,,,100,501,Rain,moderate rain,10d,Rotorua,NZ
1656471602,2022-06-29T03:00:02.000Z,43200,Rotorua,-38.1387,176.2452,9.59,9.59,9.23,10.44,1010,,,96,0.55,135,,,,,100,500,Rain,light rain,10d,Rotorua,NZ
1656475211,2022-06-29T04:00:11.000Z,43200,Rotorua,-38.1387,176.2452,9.59,9.59,9.23,10.44,1010,,,99,0.89,137,,,,,100,501,Rain,moderate rain,10d,Rotorua,NZ
1656478811,2022-06-29T05:00:11.000Z,43200,Rotorua,-38.1387,176.2452,9.59,9.59,9,10.29,1009,,,99,1.15,180,,,,,100,500,Rain,light rain,10d,Rotorua,NZ
1656482360,2022-06-29T05:59:20.000Z,43200,Rotorua,-38.1387,176.2452,9.03,8.34,8.44,9.73,1009,,,99,1.7,184,,,,,100,500,Rain,light rain,10n,Rotorua,NZ
1656486008,2022-06-29T07:00:08.000Z,43200,Rotorua,-38.1387,176.2452,9.03,8.63,8.44,9.73,1009,,,99,1.42,167,,,,,100,500,Rain,light rain,10n,Rotorua,NZ
1656489636,2022-06-29T08:00:36.000Z,43200,Rotorua,-38.1387,176.2452,8.84,8.24,8.44,9.18,1009,,,99,1.58,168,,,,,100,500,Rain,light rain,10n,Rotorua,NZ
1656493525,2022-06-29T09:05:25.000Z,43200,Rotorua,-38.1387,176.2452,8.84,7.83,8.44,9.18,1009,,,98,2.01,175,,,,,100,500,Rain,light rain,10n,Rotorua,NZ
1656496812,2022-06-29T10:00:12.000Z,43200,Rotorua,-38.1387,176.2452,9.03,7.99,8.44,9.73,1009,,,98,2.09,168,,,,,100,500,Rain,light rain,10n,Rotorua,NZ
1656500411,2022-06-29T11:00:11.000Z,43200,Rotorua,-38.1387,176.2452,9.03,7.84,8.44,9.73,1008,,,98,2.27,173,,,,,100,500,Rain,light rain,10n,Rotorua,NZ
1656504001,2022-06-29T12:00:01.000Z,43200,Rotorua,-38.1387,176.2452,9.03,7.95,8.44,9.73,1008,,,97,2.14,184,,,,,100,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656507631,2022-06-29T13:00:31.000Z,43200,Rotorua,-38.1387,176.2452,8.66,7.72,7.88,9.73,1007,,,97,1.9,194,,,,,92,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656511528,2022-06-29T14:05:28.000Z,43200,Rotorua,-38.1387,176.2452,7.93,6.92,7.01,9.73,1007,,,97,1.85,196,,,,,96,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656515126,2022-06-29T15:05:26.000Z,43200,Rotorua,-38.1387,176.2452,7.93,6.74,7.01,9.73,1007,,,96,2.05,195,,,,,97,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656518412,2022-06-29T16:00:12.000Z,43200,Rotorua,-38.1387,176.2452,7.93,6.61,7.01,9.73,1007,,,96,2.2,198,,,,,98,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656521875,2022-06-29T16:57:55.000Z,43200,Rotorua,-38.1387,176.2452,7.75,6.43,6.45,10.29,1008,,,95,2.16,199,,,,,98,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656525601,2022-06-29T18:00:01.000Z,43200,Rotorua,-38.1387,176.2452,7.75,6.14,6.45,10.29,1008,,,91,2.52,200,,,,,100,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656529527,2022-06-29T19:05:27.000Z,43200,Rotorua,-38.1387,176.2452,7.75,6.48,6.45,10.29,1009,,,91,2.1,196,,,,,99,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656532809,2022-06-29T20:00:09.000Z,43200,Rotorua,-38.1387,176.2452,7.2,6.11,5.9,9.73,1010,,,92,1.82,198,,,,,61,803,Clouds,broken clouds,04d,Rotorua,NZ
1656536334,2022-06-29T20:58:54.000Z,43200,Rotorua,-38.1387,176.2452,7.94,7.11,6.45,11,1010,,,89,1.67,204,,,,,41,802,Clouds,scattered clouds,03d,Rotorua,NZ
1656540009,2022-06-29T22:00:09.000Z,43200,Rotorua,-38.1387,176.2452,9.24,8.38,8.12,13.22,1010,,,83,1.92,215,,,,,31,802,Clouds,scattered clouds,03d,Rotorua,NZ
1656543614,2022-06-29T23:00:14.000Z,43200,Rotorua,-38.1387,176.2452,11.08,10.2,10.34,13.22,1010,,,75,2.04,212,,,,,24,801,Clouds,few clouds,02d,Rotorua,NZ
1656547202,2022-06-30T00:00:02.000Z,43200,Rotorua,-38.1387,176.2452,12.73,11.73,12.33,14.89,1009,,,64,2.16,219,,,,,20,801,Clouds,few clouds,02d,Rotorua,NZ
1656551049,2022-06-30T01:04:09.000Z,43200,Rotorua,-38.1387,176.2452,13.84,12.85,11.77,14.33,1007,,,60,2.43,225,,,,,0,800,Clear,clear sky,01d,Rotorua,NZ
1656554727,2022-06-30T02:05:27.000Z,43200,Rotorua,-38.1387,176.2452,13.3,12.17,11.22,15.44,1007,,,57,2.54,237,,,,,0,800,Clear,clear sky,01d,Rotorua,NZ
1656558002,2022-06-30T03:00:02.000Z,43200,Rotorua,-38.1387,176.2452,13.3,12.12,11.77,15.44,1007,,,55,2.36,251,,,,,0,800,Clear,clear sky,01d,Rotorua,NZ
1656561928,2022-06-30T04:05:28.000Z,43200,Rotorua,-38.1387,176.2452,12.37,11.12,12.01,14.33,1008,,,56,3.26,256,,,,,0,800,Clear,clear sky,01d,Rotorua,NZ
1656565209,2022-06-30T05:00:09.000Z,43200,Rotorua,-38.1387,176.2452,11.26,10.14,10.9,12.66,1009,,,65,2.68,252,,,,,8,800,Clear,clear sky,01d,Rotorua,NZ
1656568579,2022-06-30T05:56:19.000Z,43200,Rotorua,-38.1387,176.2452,9.59,8.04,9.23,11.55,1010,,,74,2.96,247,,,,,16,801,Clouds,few clouds,02n,Rotorua,NZ
1656572410,2022-06-30T07:00:10.000Z,43200,Rotorua,-38.1387,176.2452,8.85,7.25,8.67,11.55,1010,,,85,2.81,248,,,,,89,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656576328,2022-06-30T08:05:28.000Z,43200,Rotorua,-38.1387,176.2452,8.48,6.54,8.12,11.55,1010,,,90,3.24,248,,,,,94,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656579928,2022-06-30T09:05:28.000Z,43200,Rotorua,-38.1387,176.2452,7.56,5.58,7.01,11.55,1010,,,89,3,245,,,,,96,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656582938,2022-06-30T09:55:38.000Z,43200,Rotorua,-38.1387,176.2452,7.75,5.52,7.01,11.55,1010,,,88,3.47,241,,,,,96,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656587029,2022-06-30T11:03:49.000Z,43200,Rotorua,-38.1387,176.2452,7.76,5.29,6.45,12.11,1011,,,83,3.92,239,,,,,97,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656590725,2022-06-30T12:05:25.000Z,43200,Rotorua,-38.1387,176.2452,8.31,6.14,7.01,11.55,1012,,,86,3.58,242,,,,,93,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656593862,2022-06-30T12:57:42.000Z,43200,Rotorua,-38.1387,176.2452,8.31,6.22,7.01,11.55,1012,,,90,3.44,241,,,,,100,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656597924,2022-06-30T14:05:24.000Z,43200,Rotorua,-38.1387,176.2452,8.3,6.25,7.56,11,1012,,,90,3.36,242,,,,,68,803,Clouds,broken clouds,04n,Rotorua,NZ
1656601525,2022-06-30T15:05:25.000Z,43200,Rotorua,-38.1387,176.2452,8.86,7.06,8.12,12.11,1012,,,86,3.13,239,,,,,79,803,Clouds,broken clouds,04n,Rotorua,NZ
1656605125,2022-06-30T16:05:25.000Z,43200,Rotorua,-38.1387,176.2452,8.48,6.39,8.12,11.55,1012,,,82,3.5,238,,,,,84,803,Clouds,broken clouds,04n,Rotorua,NZ
1656608724,2022-06-30T17:05:24.000Z,43200,Rotorua,-38.1387,176.2452,8.64,6.73,8.62,11.55,1012,,,82,3.25,243,,,,,87,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656611721,2022-06-30T17:55:21.000Z,43200,Rotorua,-38.1387,176.2452,10.3,9.42,10.29,11,1012,,,78,3.65,243,,,,,92,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656615926,2022-06-30T19:05:26.000Z,43200,Rotorua,-38.1387,176.2452,9.74,8.03,9.55,10.44,1013,,,78,3.31,244,,,,,100,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656618716,2022-06-30T19:51:56.000Z,43200,Rotorua,-38.1387,176.2452,10.29,9.46,10.29,10.66,1014,,,80,2.49,235,,,,,100,804,Clouds,overcast clouds,04d,Rotorua,NZ
1656622988,2022-06-30T21:03:08.000Z,43200,Rotorua,-38.1387,176.2452,9.04,7.97,8.12,12.11,1014,,,79,2.12,242,,,,,100,804,Clouds,overcast clouds,04d,Rotorua,NZ
1656626410,2022-06-30T22:00:10.000Z,43200,Rotorua,-38.1387,176.2452,9.97,8.81,9.23,12.66,1015,,,68,2.47,235,,,,,88,804,Clouds,overcast clouds,04d,Rotorua,NZ
1656630010,2022-06-30T23:00:10.000Z,43200,Rotorua,-38.1387,176.2452,12.18,10.99,12.01,14.89,1015,,,59,2.99,237,,,,,73,803,Clouds,broken clouds,04d,Rotorua,NZ
1656633629,2022-07-01T00:00:29.000Z,43200,Rotorua,-38.1387,176.2452,12.92,11.86,12.56,14.89,1014,,,61,3.07,242,,,,,76,803,Clouds,broken clouds,04d,Rotorua,NZ
1656637212,2022-07-01T01:00:12.000Z,43200,Rotorua,-38.1387,176.2452,13.11,11.99,12.56,14.89,1014,,,58,3.29,247,,,,,100,804,Clouds,overcast clouds,04d,Rotorua,NZ
1656640561,2022-07-01T01:56:01.000Z,43200,Rotorua,-38.1387,176.2452,13.11,11.96,12.56,15.11,1014,,,57,3.16,254,,,,,100,804,Clouds,overcast clouds,04d,Rotorua,NZ
1656644109,2022-07-01T02:55:09.000Z,43200,Rotorua,-38.1387,176.2452,12.92,11.76,12.56,13.62,1014,,,57,2.88,259,,,,,97,804,Clouds,overcast clouds,04d,Rotorua,NZ
1656647783,2022-07-01T03:56:23.000Z,43200,Rotorua,-38.1387,176.2452,11.81,10.67,11.45,13.78,1015,,,62,2.94,259,,,,,86,804,Clouds,overcast clouds,04d,Rotorua,NZ
1656651780,2022-07-01T05:03:00.000Z,43200,Rotorua,-38.1387,176.2452,10.33,9.22,9.78,12.11,1015,,,69,2.6,252,,,,,81,803,Clouds,broken clouds,04d,Rotorua,NZ
1656655131,2022-07-01T05:58:51.000Z,43200,Rotorua,-38.1387,176.2452,8.86,7.33,8.12,11,1016,,,73,2.7,253,,,,,79,803,Clouds,broken clouds,04n,Rotorua,NZ
1656658751,2022-07-01T06:59:11.000Z,43200,Rotorua,-38.1387,176.2452,7.93,6.08,7.01,10.44,1017,,,74,2.91,250,,,,,100,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656662407,2022-07-01T08:00:07.000Z,43200,Rotorua,-38.1387,176.2452,6.64,4.93,5.9,9.89,1018,,,78,2.39,251,,,,,94,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656666001,2022-07-01T09:00:01.000Z,43200,Rotorua,-38.1387,176.2452,5.71,4.52,4.78,9,1018,,,84,1.7,248,,,,,78,803,Clouds,broken clouds,04n,Rotorua,NZ
1656669648,2022-07-01T10:00:48.000Z,43200,Rotorua,-38.1387,176.2452,4.78,4.78,4.23,8.78,1019,,,89,1.2,247,,,,,59,803,Clouds,broken clouds,04n,Rotorua,NZ
1656673526,2022-07-01T11:05:26.000Z,43200,Rotorua,-38.1387,176.2452,4.6,3.6,4.23,8.22,1019,,,89,1.42,252,,,,,48,802,Clouds,scattered clouds,03n,Rotorua,NZ
1656676838,2022-07-01T12:00:38.000Z,43200,Rotorua,-38.1387,176.2452,4.04,2.49,3.67,8.22,1020,,,89,1.79,243,,,,,36,802,Clouds,scattered clouds,03n,Rotorua,NZ
1656680409,2022-07-01T13:00:09.000Z,43200,Rotorua,-38.1387,176.2452,3.3,1.5,2.56,7.33,1020,,,90,1.9,237,,,,,3,800,Clear,clear sky,01n,Rotorua,NZ
1656684048,2022-07-01T14:00:48.000Z,43200,Rotorua,-38.1387,176.2452,2.75,0.68,2.01,6.22,1020,,,87,2.06,240,,,,,5,800,Clear,clear sky,01n,Rotorua,NZ
1656687924,2022-07-01T15:05:24.000Z,43200,Rotorua,-38.1387,176.2452,3.29,1.11,3.12,6.22,1020,,,84,2.25,234,,,,,3,800,Clear,clear sky,01n,Rotorua,NZ
1656691212,2022-07-01T16:00:12.000Z,43200,Rotorua,-38.1387,176.2452,4.42,2.4,3.12,6.95,1020,,,83,2.29,222,,,,,3,800,Clear,clear sky,01n,Rotorua,NZ
1656694808,2022-07-01T17:00:08.000Z,43200,Rotorua,-38.1387,176.2452,3.31,1.33,2.01,6,1020,,,85,2.06,223,,,,,3,800,Clear,clear sky,01n,Rotorua,NZ
1656698724,2022-07-01T18:05:24.000Z,43200,Rotorua,-38.1387,176.2452,3.13,1.33,1.45,6.4,1020,,,85,1.88,220,,,,,2,800,Clear,clear sky,01n,Rotorua,NZ
1656702008,2022-07-01T19:00:08.000Z,43200,Rotorua,-38.1387,176.2452,2.75,1.16,2.01,4.33,1021,,,87,1.66,219,,,,,0,800,Clear,clear sky,01n,Rotorua,NZ
1656705924,2022-07-01T20:05:24.000Z,43200,Rotorua,-38.1387,176.2452,3.31,2.01,1.45,6.95,1022,,,88,1.51,222,,,,,0,800,Clear,clear sky,01d,Rotorua,NZ
1656709202,2022-07-01T21:00:02.000Z,43200,Rotorua,-38.1387,176.2452,6.96,6.17,5.11,8.22,1023,,,78,1.51,224,,,,,0,800,Clear,clear sky,01d,Rotorua,NZ
1656713123,2022-07-01T22:05:23.000Z,43200,Rotorua,-38.1387,176.2452,9.75,9.19,9.55,12.11,1023,,,68,1.67,212,,,,,0,800,Clear,clear sky,01d,Rotorua,NZ
1656716411,2022-07-01T23:00:11.000Z,43200,Rotorua,-38.1387,176.2452,10.86,9.54,10.84,13.78,1023,,,59,1.4,212,,,,,0,800,Clear,clear sky,01d,Rotorua,NZ
1656720324,2022-07-02T00:05:24.000Z,43200,Rotorua,-38.1387,176.2452,11.81,10.27,11.4,15.44,1022,,,47,0.8,212,,,,,0,800,Clear,clear sky,01d,Rotorua,NZ
1656723480,2022-07-02T00:58:00.000Z,43200,Rotorua,-38.1387,176.2452,13.46,11.93,13.06,13.67,1022,,,41,0.22,253,,,,,0,800,Clear,clear sky,01d,Rotorua,NZ
1656727525,2022-07-02T02:05:25.000Z,43200,Rotorua,-38.1387,176.2452,13.48,11.9,13.12,14.18,1021,,,39,0.39,346,,,,,0,800,Clear,clear sky,01d,Rotorua,NZ
1656730574,2022-07-02T02:56:14.000Z,43200,Rotorua,-38.1387,176.2452,12.92,11.36,12.56,14,1022,,,42,0.89,332,,,,,0,800,Clear,clear sky,01d,Rotorua,NZ
1656734724,2022-07-02T04:05:24.000Z,43200,Rotorua,-38.1387,176.2452,12.18,10.99,11.45,13.62,1022,,,59,0.76,328,,,,,1,800,Clear,clear sky,01d,Rotorua,NZ
1656737845,2022-07-02T04:57:25.000Z,43200,Rotorua,-38.1387,176.2452,9.78,9.78,9.78,11.4,1023,,,79,0.98,324,,,,,1,800,Clear,clear sky,01d,Rotorua,NZ
1656741925,2022-07-02T06:05:25.000Z,43200,Rotorua,-38.1387,176.2452,8.1,8.1,8.06,9.89,1024,,,88,0.89,334,,,,,0,800,Clear,clear sky,01n,Rotorua,NZ
1656745263,2022-07-02T07:01:03.000Z,43200,Rotorua,-38.1387,176.2452,6.25,6.25,5.84,8.78,1025,,,93,0.74,354,,,,,0,800,Clear,clear sky,01n,Rotorua,NZ
1656749126,2022-07-02T08:05:26.000Z,43200,Rotorua,-38.1387,176.2452,5.33,5.33,5.29,7.11,1025,,,96,0.6,12,,,,,0,800,Clear,clear sky,01n,Rotorua,NZ
1656752401,2022-07-02T09:00:01.000Z,43200,Rotorua,-38.1387,176.2452,4.22,4.22,4.18,6.55,1025,,,97,0.31,10,,,,,0,800,Clear,clear sky,01n,Rotorua,NZ
1656756325,2022-07-02T10:05:25.000Z,43200,Rotorua,-38.1387,176.2452,3.29,3.29,3.12,4.89,1026,,,97,0.45,299,,,,,0,800,Clear,clear sky,01n,Rotorua,NZ
1656759650,2022-07-02T11:00:50.000Z,43200,Rotorua,-38.1387,176.2452,2.92,2.92,2.56,4.33,1026,,,97,0.62,280,,,,,0,800,Clear,clear sky,01n,Rotorua,NZ
1656763240,2022-07-02T12:00:40.000Z,43200,Rotorua,-38.1387,176.2452,2.35,2.35,2.01,4.33,1026,,,98,0.47,290,,,,,3,800,Clear,clear sky,01n,Rotorua,NZ
1656766527,2022-07-02T12:55:27.000Z,43200,Rotorua,-38.1387,176.2452,3.06,3.06,3.06,3.78,1025,,,96,0.4,308,,,,,20,801,Clouds,few clouds,02n,Rotorua,NZ
1656770136,2022-07-02T13:55:36.000Z,43200,Rotorua,-38.1387,176.2452,3.62,3.62,3.62,3.62,1025,,,90,0.47,314,,,,,42,802,Clouds,scattered clouds,03n,Rotorua,NZ
1656774001,2022-07-02T15:00:01.000Z,43200,Rotorua,-38.1387,176.2452,7.32,7.32,7.32,7.32,1024,,,87,0.8,305,,,,,61,803,Clouds,broken clouds,04n,Rotorua,NZ
1656777925,2022-07-02T16:05:25.000Z,43200,Rotorua,-38.1387,176.2452,7.42,7.42,7.42,7.42,1024,,,87,0.83,291,,,,,71,803,Clouds,broken clouds,04n,Rotorua,NZ
1656781208,2022-07-02T17:00:08.000Z,43200,Rotorua,-38.1387,176.2452,7.44,7.44,7.44,7.44,1024,,,87,0.83,295,,,,,76,803,Clouds,broken clouds,04n,Rotorua,NZ
1656784539,2022-07-02T17:55:39.000Z,43200,Rotorua,-38.1387,176.2452,3.67,3.67,3.67,3.67,1023,,,85,0.89,294,,,,,77,803,Clouds,broken clouds,04n,Rotorua,NZ
1656788724,2022-07-02T19:05:24.000Z,43200,Rotorua,-38.1387,176.2452,4.78,4.78,4.78,4.78,1024,,,88,0.88,291,,,,,88,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656792007,2022-07-02T20:00:07.000Z,43200,Rotorua,-38.1387,176.2452,4.78,4.78,4.78,4.78,1024,,,89,0.97,298,,,,,94,804,Clouds,overcast clouds,04d,Rotorua,NZ
1656795609,2022-07-02T21:00:09.000Z,43200,Rotorua,-38.1387,176.2452,5.88,5.88,5.84,7.66,1024,,,90,1.24,276,,,,,93,804,Clouds,overcast clouds,04d,Rotorua,NZ
1656799524,2022-07-02T22:05:24.000Z,43200,Rotorua,-38.1387,176.2452,8.3,7.23,7.56,12.11,1024,,,81,1.98,261,,,,,78,803,Clouds,broken clouds,04d,Rotorua,NZ
1656802617,2022-07-02T22:56:57.000Z,43200,Rotorua,-38.1387,176.2452,9.23,7.82,8.67,13.78,1024,,,74,2.63,252,,,,,70,803,Clouds,broken clouds,04d,Rotorua,NZ
1656806408,2022-07-03T00:00:08.000Z,43200,Rotorua,-38.1387,176.2452,10.33,9.17,9.78,13.78,1024,,,67,2.79,247,,,,,73,803,Clouds,broken clouds,04d,Rotorua,NZ
1656810009,2022-07-03T01:00:09.000Z,43200,Rotorua,-38.1387,176.2452,11.07,9.93,10.9,13.78,1023,,,65,2.82,256,,,,,56,803,Clouds,broken clouds,04d,Rotorua,NZ
1656813635,2022-07-03T02:00:35.000Z,43200,Rotorua,-38.1387,176.2452,10.89,9.84,10.34,14.89,1022,,,69,2.62,265,,,,,71,803,Clouds,broken clouds,04d,Rotorua,NZ
1656817064,2022-07-03T02:57:44.000Z,43200,Rotorua,-38.1387,176.2452,11.25,10.34,10.11,11.95,1022,,,73,2.63,266,,,,,74,803,Clouds,broken clouds,04d,Rotorua,NZ
1656820714,2022-07-03T03:58:34.000Z,43200,Rotorua,-38.1387,176.2452,11.62,10.8,10.11,13.78,1022,,,75,2.28,263,,,,,71,803,Clouds,broken clouds,04d,Rotorua,NZ
1656824448,2022-07-03T05:00:48.000Z,43200,Rotorua,-38.1387,176.2452,10.33,9.59,10.11,11.55,1023,,,83,2.16,266,,,,,59,803,Clouds,broken clouds,04d,Rotorua,NZ
1656828010,2022-07-03T06:00:10.000Z,43200,Rotorua,-38.1387,176.2452,9.58,8.74,9.18,11,1023,,,90,1.95,264,,,,,61,803,Clouds,broken clouds,04n,Rotorua,NZ
1656831766,2022-07-03T07:02:46.000Z,43200,Rotorua,-38.1387,176.2452,8.47,7.15,7.88,9.89,1023,,,93,2.31,256,,,,,1,800,Clear,clear sky,01n,Rotorua,NZ
1656835527,2022-07-03T08:05:27.000Z,43200,Rotorua,-38.1387,176.2452,7.92,6.48,7.51,8.78,1024,,,94,2.34,242,,,,,4,800,Clear,clear sky,01n,Rotorua,NZ
1656838562,2022-07-03T08:56:02.000Z,43200,Rotorua,-38.1387,176.2452,8.09,6.93,6.95,9,1024,,,95,2.04,235,,,,,11,801,Clouds,few clouds,02n,Rotorua,NZ
1656842406,2022-07-03T10:00:06.000Z,43200,Rotorua,-38.1387,176.2452,8.11,6.89,7.56,9.89,1024,,,91,2.12,238,,,,,19,801,Clouds,few clouds,02n,Rotorua,NZ
1656845771,2022-07-03T10:56:11.000Z,43200,Rotorua,-38.1387,176.2452,8.11,6.72,7.56,9.18,1024,,,88,2.32,238,,,,,26,802,Clouds,scattered clouds,03n,Rotorua,NZ
1656849644,2022-07-03T12:00:44.000Z,43200,Rotorua,-38.1387,176.2452,7.55,6.12,7.33,8.78,1025,,,90,2.25,242,,,,,29,802,Clouds,scattered clouds,03n,Rotorua,NZ
1656853209,2022-07-03T13:00:09.000Z,43200,Rotorua,-38.1387,176.2452,7.18,5.95,7.01,7.66,1025,,,92,1.96,247,,,,,20,801,Clouds,few clouds,02n,Rotorua,NZ
1656857125,2022-07-03T14:05:25.000Z,43200,Rotorua,-38.1387,176.2452,7.17,5.85,6.4,7.56,1025,,,92,2.05,242,,,,,16,801,Clouds,few clouds,02n,Rotorua,NZ
1656860211,2022-07-03T14:56:51.000Z,43200,Rotorua,-38.1387,176.2452,6.98,5.46,5.84,7.56,1025,,,90,2.24,238,,,,,22,801,Clouds,few clouds,02n,Rotorua,NZ
1656864010,2022-07-03T16:00:10.000Z,43200,Rotorua,-38.1387,176.2452,6.24,4.79,4.73,8.22,1024,,,88,2.02,230,,,,,29,802,Clouds,scattered clouds,03n,Rotorua,NZ
1656867609,2022-07-03T17:00:09.000Z,43200,Rotorua,-38.1387,176.2452,5.9,4.33,5.9,6.77,1025,,,90,2.09,233,,,,,28,802,Clouds,scattered clouds,03n,Rotorua,NZ
1656871126,2022-07-03T17:58:46.000Z,43200,Rotorua,-38.1387,176.2452,5.34,3.87,5.11,5.44,1025,,,92,1.9,216,,,,,25,802,Clouds,scattered clouds,03n,Rotorua,NZ
1656874833,2022-07-03T19:00:33.000Z,43200,Rotorua,-38.1387,176.2452,3.67,2.17,3.67,5.44,1026,,,94,1.7,214,,,,,9,800,Clear,clear sky,01n,Rotorua,NZ
1656878449,2022-07-03T20:00:49.000Z,43200,Rotorua,-38.1387,176.2452,3.29,2.22,3.12,4.89,1027,,,96,1.35,198,,,,,13,801,Clouds,few clouds,02d,Rotorua,NZ
1656882323,2022-07-03T21:05:23.000Z,43200,Rotorua,-38.1387,176.2452,4.23,4.23,3.67,9.89,1028,,,89,1.22,203,,,,,14,801,Clouds,few clouds,02d,Rotorua,NZ
1656885925,2022-07-03T22:05:25.000Z,43200,Rotorua,-38.1387,176.2452,8.65,8.65,8.62,12.66,1028,,,76,1.33,180,,,,,11,801,Clouds,few clouds,02d,Rotorua,NZ
1656889104,2022-07-03T22:58:24.000Z,43200,Rotorua,-38.1387,176.2452,10.29,8.94,10.29,11.22,1028,,,60,1.25,166,,,,,9,800,Clear,clear sky,01d,Rotorua,NZ
1656893124,2022-07-04T00:05:24.000Z,43200,Rotorua,-38.1387,176.2452,12.51,11.04,12.51,13.44,1027,,,47,1.52,131,,,,,8,800,Clear,clear sky,01d,Rotorua,NZ
1656896350,2022-07-04T00:59:10.000Z,43200,Rotorua,-38.1387,176.2452,13.62,12.08,13.62,15.11,1027,,,40,1.45,97,,,,,7,800,Clear,clear sky,01d,Rotorua,NZ
1656900008,2022-07-04T02:00:08.000Z,43200,Rotorua,-38.1387,176.2452,14.73,13.3,14.73,15.66,1026,,,40,1.58,81,,,,,47,802,Clouds,scattered clouds,03d,Rotorua,NZ
1656903358,2022-07-04T02:55:58.000Z,43200,Rotorua,-38.1387,176.2452,15.29,14.05,15.29,15.29,1026,,,45,1.55,53,,,,,51,803,Clouds,broken clouds,04d,Rotorua,NZ
1656907525,2022-07-04T04:05:25.000Z,43200,Rotorua,-38.1387,176.2452,13.62,12.6,12.33,13.62,1026,,,60,1.38,12,,,,,51,803,Clouds,broken clouds,04d,Rotorua,NZ
1656910867,2022-07-04T05:01:07.000Z,43200,Rotorua,-38.1387,176.2452,10.84,9.96,10.66,10.84,1027,,,76,0.93,4,,,,,55,803,Clouds,broken clouds,04d,Rotorua,NZ
1656914571,2022-07-04T06:02:51.000Z,43200,Rotorua,-38.1387,176.2452,8.47,8.47,8.06,9.89,1028,,,84,0.85,10,,,,,62,803,Clouds,broken clouds,04n,Rotorua,NZ
1656918008,2022-07-04T07:00:08.000Z,43200,Rotorua,-38.1387,176.2452,7.36,7.36,6.95,9.33,1029,,,85,0.95,343,,,,,100,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656921925,2022-07-04T08:05:25.000Z,43200,Rotorua,-38.1387,176.2452,6.81,6.81,6.22,8.22,1029,,,86,0.96,342,,,,,100,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656925524,2022-07-04T09:05:24.000Z,43200,Rotorua,-38.1387,176.2452,6.44,6.44,5.66,7.66,1029,,,88,0.61,357,,,,,100,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656929128,2022-07-04T10:05:28.000Z,43200,Rotorua,-38.1387,176.2452,6.43,6.43,5.66,7.11,1029,,,91,0.31,7,,,,,100,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656932188,2022-07-04T10:56:28.000Z,43200,Rotorua,-38.1387,176.2452,5.34,5.34,5.34,6.55,1030,,,93,0.49,316,,,,,100,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656936001,2022-07-04T12:00:01.000Z,43200,Rotorua,-38.1387,176.2452,5.7,5.7,5.34,6.55,1030,,,94,0.6,262,,,,,100,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656939612,2022-07-04T13:00:12.000Z,43200,Rotorua,-38.1387,176.2452,5.52,5.52,4.78,7.11,1029,,,95,0.21,22,,,,,100,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656942988,2022-07-04T13:56:28.000Z,43200,Rotorua,-38.1387,176.2452,5.89,5.89,5.34,7.11,1029,,,95,0.48,248,,,,,100,804,Clouds,overcast clouds,04n,Rotorua,NZ
1656946972,2022-07-04T15:02:52.000Z,43200,Rotorua,-38.1387,176.2452,6.26,6.26,5.9,7.11,1029,,,94,0.55,212,,,,,100,500,Rain,light rain,10n,Rotorua,NZ
